season,game_id,week,is_home,opponent,league_team_count,points_scored,points_allowed,margin_of_victory,win,cum_points_for_sum,cum_points_against_sum,cum_margin_sum,cumulative_wins,cumulative_win_pct,cum_win_pct,cum_win_pct_rank_vs_league,cum_win_pct_z_vs_league,turnovers_committed,turnovers_forced,turnover_differential,cum_tov_diff,cum_tov_diff_per_game,cum_tov_diff_per_game_rank_vs_league,cum_tov_diff_per_game_z_vs_league,total_yards_gained,total_yards_allowed,cum_yards_gained_sum,cum_yards_allowed_sum,cum_yards_gained_per_game,cum_yards_allowed_per_game,cum_yards_gained_per_game_rank_vs_league,cum_yards_gained_per_game_z_vs_league,cum_yards_allowed_per_game_rank_vs_league,cum_yards_allowed_per_game_z_vs_league,rush_yards,rush_yards_allowed,cum_rush_yards_sum,cum_rush_yards_allowed_sum,cum_rush_yards_per_game,cum_rush_yards_allowed_per_game,cum_rush_yards_per_game_rank_vs_league,cum_rush_yards_per_game_z_vs_league,cum_rush_yards_allowed_per_game_rank_vs_league,cum_rush_yards_allowed_per_game_z_vs_league,pass_yards,pass_yards_allowed,cum_pass_yards_sum,cum_pass_yards_allowed_sum,cum_pass_yards_per_game,cum_pass_yards_allowed_per_game,cum_pass_yards_per_game_rank_vs_league,cum_pass_yards_per_game_z_vs_league,cum_pass_yards_allowed_per_game_rank_vs_league,cum_pass_yards_allowed_per_game_z_vs_league,total_off_epa,total_def_epa,cum_total_off_epa_sum,cum_total_def_epa_sum,cum_total_off_epa_per_game,cum_total_def_epa_per_game,cum_total_off_epa_per_game_rank_vs_league,cum_total_off_epa_per_game_z_vs_league,cum_total_def_epa_per_game_rank_vs_league,cum_total_def_epa_per_game_z_vs_league,rush_off_epa,rush_def_epa,cum_rush_off_epa_sum,cum_rush_def_epa_sum,cum_rush_off_epa_per_game,cum_rush_def_epa_per_game,cum_rush_off_epa_per_game_rank_vs_league,cum_rush_off_epa_per_game_z_vs_league,cum_rush_def_epa_per_game_rank_vs_league,cum_rush_def_epa_per_game_z_vs_league,pass_off_epa,pass_def_epa,cum_pass_off_epa_sum,cum_pass_def_epa_sum,cum_pass_off_epa_per_game,cum_pass_def_epa_per_game,cum_pass_off_epa_per_game_rank_vs_league,cum_pass_off_epa_per_game_z_vs_league,cum_pass_def_epa_per_game_rank_vs_league,cum_pass_def_epa_per_game_z_vs_league,rz_drives,rz_td_drives,rz_td_pct,cum_rz_off_td_drives,cum_rz_off_drives,cum_rz_off_td_pct,cum_rz_off_td_pct_rank_vs_league,cum_rz_off_td_pct_z_vs_league,rz_drives_allowed,rz_td_drives_allowed,rz_td_pct_allowed,cum_rz_def_td_drives,cum_rz_def_drives,cum_rz_def_td_pct_allowed,cum_rz_def_td_pct_allowed_rank_vs_league,cum_rz_def_td_pct_allowed_z_vs_league,sacks_allowed,qb_hits_allowed,pressures_allowed,cum_sacks_allowed_sum,cum_qb_hits_allowed_sum,cum_pressures_allowed_sum,cum_sacks_allowed_per_game,cum_qb_hits_allowed_per_game,cum_pressures_allowed_per_game,cum_sacks_allowed_per_game_rank_vs_league,cum_sacks_allowed_per_game_z_vs_league,cum_qb_hits_allowed_per_game_rank_vs_league,cum_qb_hits_allowed_per_game_z_vs_league,cum_pressures_allowed_per_game_rank_vs_league,cum_pressures_allowed_per_game_z_vs_league,sacks_caused,qb_hits_caused,pressures_caused,cum_sacks_caused_sum,cum_qb_hits_caused_sum,cum_pressures_caused_sum,cum_sacks_caused_per_game,cum_qb_hits_caused_per_game,cum_pressures_caused_per_game,cum_sacks_caused_per_game_rank_vs_league,cum_sacks_caused_per_game_z_vs_league,cum_qb_hits_caused_per_game_rank_vs_league,cum_qb_hits_caused_per_game_z_vs_league,cum_pressures_caused_per_game_rank_vs_league,cum_pressures_caused_per_game_z_vs_league,rush_attempts,pass_attempts,total_tds,phi_srs_week,opp_srs_week,expected_mov_srs,quality_of_win_srs,home_team,away_team,home_score,away_score,loss,cumulative_losses,cumulative_turnover_differential,rush_tds,pass_tds,cum_win_pts
2022,2022_09_PHI_HOU,9,FALSE,HOU,26,29,17,12,TRUE,225,135,90,8,1,1,1,2.373938853,1,2,1,15,1.875,1,2.852071617,362,303,3130,2392,391.25,299,3,1.294946758,1,-1.449226773,145,168,1192,971,149,121.375,4,1.011626316,18,0.023501164,217,135,1938,1421,242.25,177.625,9,0.375715117,2,-1.471414783,11.92556372,-6.609422642,67.31555668,-51.61572423,8.414444586,-6.451965528,2,1.633467292,2,-1.592510018,0.151698477,0.016768362,17.64928702,17.66734788,2.206160877,2.208418485,3,1.116909454,25,1.617520522,0.228103628,-0.285840409,49.66626967,-69.28307211,6.208283709,-8.660384013,3,1.377505515,1,-2.453788463,4,4,1,28,38,0.736842105,5,1.33297214,4,2,0.5,16,29,0.551724138,4,-1.006397481,4,5,9,22,38,60,2.75,4.75,7.5,20,0.513845303,9,-0.423547432,14,-0.125190613,3,4,7,26,51,77,3.25,6.375,9.625,2,1.359407443,4,0.96670034,3,1.244842213,32,31,4,9.359047147,-8.328589435,17.68763658,-5.687636581,HOU,PHI,17,29,FALSE,0,15,2,2,8
2022,2022_10_WAS_PHI,10,TRUE,WAS,28,21,32,-11,FALSE,246,167,79,8,0.888888889,0.888888889,1,2.014529587,4,2,-2,13,1.444444444,1,2.500612497,264,330,3394,2722,377.1111111,302.4444444,4,0.952401062,3,-1.300469305,94,152,1286,1123,142.8888889,124.7777778,5,0.770400271,16,0.067215799,170,178,2108,1599,234.2222222,177.6666667,10,0.281085809,2,-1.487301723,-5.839264366,4.961782665,61.47629232,-46.65394156,6.830699147,-5.183771285,2,1.475789314,2,-1.353195054,0.214998517,0.047920059,21.94925735,20.01543077,2.438806372,2.223936752,3,1.34754766,26,1.381232273,-0.375527211,0.081678118,39.52703497,-66.66937233,4.391892774,-7.407708036,4,0.98723267,2,-2.298757745,3,3,1,31,41,0.756097561,2,1.692569712,3,2,0.666666667,18,32,0.5625,5,-0.641816421,1,1,2,23,39,62,2.555555556,4.333333333,6.888888889,18,0.266338818,5,-0.853584082,11,-0.524442908,3,4,7,29,55,84,3.222222222,6.111111111,9.333333333,2,1.256071507,7,0.748790975,5,1.014300362,20,27,4,7.629392433,-0.966435877,8.59582831,-19.59582831,PHI,WAS,21,32,TRUE,1,13,1,3,8
2022,2022_11_PHI_IND,11,FALSE,IND,28,17,16,1,TRUE,263,183,80,9,0.9,0.9,1,2.033776464,2,1,-1,12,1.2,1,2.409432087,314,284,3708,3006,370.8,300.6,4,0.913697412,2,-1.226170579,141,99,1427,1222,142.7,122.2,6,0.79030491,16,0.083104725,173,185,2281,1784,228.1,178.4,10,0.285279583,2,-1.434484048,-10.11539014,-9.043229276,51.36090218,-55.69717084,5.136090218,-5.569717084,4,1.174848045,4,-1.156133401,0.023574817,-0.219464497,22.72722632,14.30935384,2.272722632,1.430935384,3,1.379066873,26,1.145580268,-0.38904854,-0.092698676,28.63367586,-70.00652468,2.863367586,-7.000652468,5,0.745762449,2,-1.889720585,3,2,0.666666667,33,44,0.75,2,1.610026099,3,1,0.333333333,19,35,0.542857143,6,-0.766441467,3,3,6,26,42,68,2.6,4.2,6.8,16,0.137009277,5,-0.922363693,9,-0.650892388,4,7,11,33,62,95,3.3,6.2,9.5,3,1.183469125,7,0.690640397,6,0.956951522,33,28,2,6.356401033,-4.703728893,11.06012993,-10.06012993,IND,PHI,16,17,FALSE,1,12,1,1,9
2022,2022_12_GB_PHI,12,TRUE,GB,32,40,33,7,TRUE,303,216,87,10,0.909090909,0.909090909,1,2.118560461,1,2,1,13,1.181818182,1,2.490567344,500,342,4208,3348,382.5454545,304.3636364,4,1.165529008,2,-1.242268429,363,106,1790,1328,162.7272727,120.7272727,2,1.592523959,18,-0.011500527,137,236,2418,2020,219.8181818,183.6363636,17,-0.056944442,2,-1.388530375,13.40643927,9.087901203,64.76734145,-46.60926964,5.887940132,-4.23720633,3,1.264304966,7,-1.028833663,0.390344566,0.073565603,41.85411005,15.85423151,3.804919095,1.441293774,2,2.047863494,29,1.215065664,-0.190681482,0.269393698,22.9132314,-62.46350115,2.083021036,-5.678500104,11,0.401160611,3,-1.80735106,6,5,0.833333333,38,50,0.76,2,1.989086365,6,4,0.666666667,23,41,0.56097561,7,-0.600274046,2,2,4,28,44,72,2.545454545,4,6.545454545,20,0.237540184,6,-1.041485474,9,-0.707965015,3,4,7,36,66,102,3.272727273,6,9.272727273,3,1.293718468,10,0.572717323,8,0.940346512,49,30,5,6.564630984,-1.324310399,7.888941383,-0.888941383,PHI,GB,40,33,FALSE,1,13,3,2,10
2022,2022_13_TEN_PHI,13,TRUE,TEN,30,35,10,25,TRUE,338,226,112,11,0.916666667,0.916666667,1,2.105458516,0,0,0,13,1.083333333,1,2.317019038,453,209,4661,3557,388.4166667,296.4166667,3,1.31976599,2,-1.478238491,67,87,1857,1415,154.75,117.9166667,5,1.290400941,16,-0.122834303,386,122,2804,2142,233.6666667,178.5,13,0.263509442,1,-1.521105853,21.46433354,-12.29027196,86.23167499,-58.89954159,7.185972916,-4.908295133,2,1.45565958,6,-1.203460647,0.098691625,-0.022646257,44.22270904,15.37866011,3.685225754,1.281555009,2,1.927090244,27,1.143032183,0.44408685,-0.369209392,42.00896594,-74.2782017,3.500747162,-6.189850142,8,0.704639541,2,-1.891591981,5,5,1,43,55,0.781818182,1,2.228543422,3,1,0.333333333,24,44,0.545454545,6,-0.858114991,2,3,5,30,47,77,2.5,3.916666667,6.416666667,17,0.195600989,4,-1.150649127,8,-0.806086725,6,7,13,42,73,115,3.5,6.083333333,9.583333333,2,1.655811126,7,0.709474589,4,1.156397109,24,43,5,8.091407353,-2.07876949,10.17017684,14.82982316,PHI,TEN,35,10,FALSE,1,13,2,3,11
2022,2022_14_PHI_NYG,14,FALSE,NYG,26,48,22,26,TRUE,386,248,138,12,0.923076923,0.923076923,1,2.061086794,0,1,1,14,1.076923077,1,2.826581361,437,306,5098,3863,392.1538462,297.1538462,3,1.351778726,2,-1.531726389,253,123,2110,1538,162.3076923,118.3076923,1,1.924868796,17,0.015272743,184,183,2988,2325,229.8461538,178.8461538,13,0.041401395,1,-1.677946245,24.6649797,-3.806469558,110.8966547,-62.70601115,8.530511899,-4.823539319,2,1.687276575,5,-1.123987456,0.61865995,0.161379148,63.4011675,19.25175965,4.877012884,1.480904588,1,2.674786106,23,1.31606293,0.15675775,-0.191989228,47.49548719,-81.9577708,3.653499015,-6.304443908,8,0.699093562,1,-1.907389505,8,6,0.75,49,63,0.777777778,1,2.044124985,4,3,0.75,27,48,0.5625,7,-0.556422223,4,5,9,34,52,86,2.615384615,4,6.615384615,17,0.454710649,5,-1.004875079,9,-0.596521428,7,12,19,49,85,134,3.769230769,6.538461538,10.30769231,1,2.169240899,4,1.151125741,2,1.767724687,31,35,6,9.363192427,-1.603565231,10.96675766,15.03324234,NYG,PHI,22,48,FALSE,1,14,4,2,12
2022,2022_15_PHI_CHI,15,FALSE,CHI,32,25,20,5,TRUE,411,268,143,13,0.928571429,0.928571429,1,2.304073732,3,1,-2,12,0.857142857,1,2.250274709,423,248,5521,4111,394.3571429,293.6428571,3,1.531054618,2,-1.697563131,114,157,2224,1695,158.8571429,121.0714286,4,1.479049628,19,-0.011903593,309,91,3297,2416,235.5,172.5714286,11,0.372456453,1,-1.839860014,-1.220464235,-7.094420233,109.6761905,-69.80043138,7.834013604,-4.985745099,2,1.722026773,5,-1.249776328,0.091959649,-0.081965781,66.52779558,16.79278623,4.751985398,1.199484731,1,2.350864665,27,1.219649799,-0.114397166,-0.165551672,43.14839488,-86.59321761,3.082028206,-6.18522983,8,0.735047635,1,-2.006890258,5,3,0.6,52,68,0.764705882,1,2.164606199,4,3,0.75,30,52,0.576923077,9,-0.513677174,1,1,2,35,53,88,2.5,3.785714286,6.285714286,19,0.127907511,4,-1.196513889,10,-0.832509407,6,6,12,55,91,146,3.928571429,6.5,10.42857143,1,2.581130501,5,1.101022555,1,1.826827391,34,38,3,8.873631191,-3.233888922,12.10752011,-7.107520114,CHI,PHI,20,25,FALSE,1,12,3,0,13
2022,2022_16_PHI_DAL,16,FALSE,DAL,32,34,40,-6,FALSE,445,308,137,13,0.866666667,0.866666667,1,2.008316044,4,1,-3,9,0.6,2,1.678508655,442,419,5963,4530,397.5333333,302,3,1.706550731,2,-1.464463982,87,115,2311,1810,154.0666667,120.6666667,4,1.353857133,18,-0.015677664,355,304,3652,2720,243.4666667,181.3333333,9,0.597166292,1,-1.616174686,2.479656318,4.095423583,112.1558468,-65.7050078,7.477056451,-4.380333853,2,1.693377738,5,-1.074864177,-0.493726104,-0.0521296,52.20973855,15.17676863,3.480649236,1.011784575,1,2.009098923,27,1.091226766,0.419942834,0.139303444,59.94610823,-80.88177643,3.996407215,-5.392118428,7,0.99579483,1,-1.966263603,5,3,0.6,55,73,0.753424658,1,2.049151315,6,4,0.666666667,34,58,0.586206897,12,-0.327729076,0,0,0,35,53,88,2.333333333,3.533333333,5.866666667,16,-0.112944968,2,-1.316877338,5,-1.003796292,6,7,13,61,98,159,4.066666667,6.533333333,10.6,1,2.923802776,3,1.196515238,1,2.051788654,29,40,3,8.148933639,8.553241964,-0.404308325,-5.595691675,DAL,PHI,40,34,TRUE,2,9,1,2,13
2022,2022_17_NO_PHI,17,TRUE,NO,30,10,20,-10,FALSE,455,328,127,13,0.8125,0.8125,1,1.898522915,1,1,0,9,0.5625,2,1.51898912,313,313,6276,4843,392.25,302.6875,2,1.684768454,1,-1.605089172,67,129,2378,1939,148.625,121.1875,5,1.128041665,16,-0.072409274,246,184,3898,2904,243.625,181.5,7,0.693876313,1,-1.661859043,-14.40680646,-7.738763639,97.74904031,-73.44377144,6.10931502,-4.590235715,2,1.540332092,4,-1.199816334,-0.203954331,-0.091692772,49.15042359,11.96752161,3.071901474,0.747970101,1,1.903177113,24,0.875434977,-0.298618197,-0.146113439,48.59861673,-85.41129305,3.037413545,-5.338205816,6,0.877646733,1,-1.987840954,1,1,1,56,74,0.756756757,1,2.155492168,3,1,0.333333333,35,61,0.573770492,6,-0.72879546,6,7,13,41,60,101,2.5625,3.75,6.3125,19,0.247327493,4,-1.213668824,8,-0.801417914,7,8,15,68,106,174,4.25,6.625,10.875,1,3.146246154,3,1.272061846,1,2.171059576,15,38,2,6.721037349,-0.766793385,7.487830734,-17.48783073,PHI,NO,10,20,TRUE,3,9,0,2,13
2022,2022_18_NYG_PHI,18,TRUE,NYG,32,22,16,6,TRUE,477,344,133,14,0.823529412,0.823529412,1,1.782326408,1,0,-1,8,0.470588235,4,1.291924935,342,284,6618,5127,389.2941176,301.5882353,3,1.58470024,2,-1.610277982,135,129,2513,2068,147.8235294,121.6470588,5,1.146446163,16,0.003267737,207,155,4105,3059,241.4705882,179.9411765,9,0.619418286,1,-1.811780101,-1.313628621,-0.109991795,96.43541169,-73.55376324,5.672671276,-4.326691955,3,1.427020931,5,-1.017801908,0.095850498,0.338572156,52.40934053,19.07753688,3.082902384,1.122208052,1,2.019338017,26,1.201997236,-0.120330146,-0.167907141,44.02607117,-92.63130012,2.589768892,-5.448900007,8,0.705482842,1,-2.038675096,5,1,0.2,57,79,0.721518987,2,1.775542105,3,2,0.666666667,37,64,0.578125,11,-0.422409509,3,3,6,44,63,107,2.588235294,3.705882353,6.294117647,20,0.322923471,3,-1.331456664,8,-0.858460935,2,9,11,70,115,185,4.117647059,6.764705882,10.88235294,1,3.07325614,3,1.367455505,1,2.194489072,34,38,1,6.668105397,-0.192792845,6.860898242,-0.860898242,PHI,NYG,22,16,FALSE,3,8,1,0,14
2022,2022_20_NYG_PHI,20,TRUE,NYG,8,38,7,31,TRUE,515,351,164,15,0.833333333,0.833333333,1,0.977850436,0,1,1,9,0.5,4,0.543808613,416,227,7034,5354,390.7777778,297.4444444,3,0.807055545,1,-1.507387968,268,118,2781,2186,154.5,121.4444444,1,1.427292832,6,0.452802269,148,109,4253,3168,236.2777778,176,4,-0.151590645,1,-2.262543256,22.91272501,-11.86120537,119.3481367,-85.41496861,6.630452039,-4.745276034,2,0.677280209,3,-0.588857003,0.386842165,0.132115386,69.4303958,21.71984461,3.857244211,1.206658034,1,1.988164159,7,1.102574801,0.235666789,-0.453234784,49.9177409,-107.1348132,2.773207828,-5.951934068,6,-0.469037314,1,-1.700113956,6,5,0.833333333,62,85,0.729411765,2,0.857974339,1,1,1,38,65,0.584615385,5,0.12186953,1,0,1,45,63,108,2.5,3.5,6,6,0.695259187,1,-1.461073483,2,-0.737583411,5,7,12,75,122,197,4.166666667,6.777777778,10.94444444,1,2.088799917,1,1.613281444,1,2.088730375,44,25,5,7.865934902,-0.975207485,8.841142387,22.15885761,PHI,NYG,38,7,FALSE,3,9,3,2,15
2022,2022_21_SF_PHI,21,TRUE,SF,4,31,7,24,TRUE,546,358,188,16,0.842105263,0.842105263,1,0.995584967,0,3,3,12,0.631578947,1,1.415060694,269,164,7303,5518,384.3684211,290.4210526,2,0.357116448,1,-1.206549251,148,81,2929,2267,154.1578947,119.3157895,1,1.310983085,4,1.214840221,121,83,4374,3251,230.2105263,171.1052632,3,-0.760827573,1,-1.670397746,0.908622943,-20.71970199,120.2567596,-106.1346706,6.329303139,-5.586035295,2,0.056247559,2,-0.687385369,0.035583553,-0.557529533,70.99607215,8.339135811,3.736635376,0.438901885,1,1.57716062,4,1.167121342,-0.025271285,-0.349475866,49.26068749,-114.4738064,2.592667763,-6.02493718,4,-1.188055691,1,-1.399496585,6,4,0.666666667,66,91,0.725274725,1,0.74868466,1,1,1,39,66,0.590909091,2,-0.102181407,1,2,3,46,65,111,2.421052632,3.421052632,5.842105263,3,0.514437343,1,-1.449409538,1,-0.93241092,3,7,10,78,129,207,4.105263158,6.789473684,10.89473684,1,1.40816255,2,0.904450995,1,1.291638519,44,26,4,9.245008528,7.560448097,1.684560431,22.31543957,PHI,SF,31,7,FALSE,3,12,4,0,16
2022,2022_22_KC_PHI,22,TRUE,KC,2,35,38,-3,FALSE,581,396,185,16,0.8,0.8,2,-1,1,0,-1,11,0.55,1,1,419,340,7722,5858,386.1,292.9,2,-1,1,-1,117,158,3046,2425,152.3,121.25,1,1,2,1,302,182,4676,3433,233.8,171.65,2,-1,1,-1,11.70606089,16.49005762,131.9628205,-89.64461298,6.598141026,-4.482230649,2,-1,1,-1,-0.035938271,0.157945886,69.8101092,12.44572885,3.49050546,0.622286442,1,1,2,1,0.322300596,0.458646836,62.15271133,-102.0903418,3.107635566,-5.104517092,2,-1,1,-1,6,4,0.666666667,70,97,0.721649485,2,-1,5,4,0.8,43,71,0.605633803,1,-1,2,2,4,48,67,115,2.4,3.35,5.75,2,1,1,-1,1,-1,0,5,5,78,134,212,3.9,6.7,10.6,1,1,1,1,1,1,33,40,5,8.935095095,6.594552275,2.34054282,-5.34054282,PHI,KC,35,38,TRUE,4,11,4,1,16
2023,2023_01_PHI_NE,1,FALSE,NE,32,25,20,5,TRUE,25,20,5,1,1,1,1,1,1,2,1,1,1,8,0.53935989,251,382,251,382,251,382,24,-0.594714374,28,1.013700242,97,76,97,76,97,76,14,-0.179139999,10,-0.656846662,154,306,154,306,154,306,23,-0.486330372,29,1.336097153,-8.94565089,-16.10189372,-8.94565089,-16.10189372,-8.94565089,-16.10189372,16,-0.123108197,9,-0.694564705,-0.163445134,-0.161883554,-4.086128338,-3.561438186,-4.086128338,-3.561438186,19,-0.062954039,16,0.032826094,-0.134986738,-0.220007992,-4.859522551,-12.54045553,-4.859522551,-12.54045553,17,-0.102432837,6,-0.759838815,2,1,0.5,1,2,0.5,14,-0.009347003,5,3,0.6,3,5,0.6,20,0.349577903,3,4,7,3,4,7,3,4,7,16,0.174289044,7,-0.726294821,10,-0.386618606,2,6,8,2,6,8,2,6,8,18,-0.383435896,14,0.061550409,16,-0.134132986,25,36,1,0,0,0,5,NE,PHI,20,25,FALSE,0,1,0,1,1
2023,2023_02_MIN_PHI,2,TRUE,MIN,32,34,28,6,TRUE,59,48,11,2,1,1,1,1.333333333,2,3,1,2,1,6,0.742781353,430,374,681,756,340.5,378,12,0.260175985,26,0.909527059,259,28,356,104,178,52,2,1.796659855,1,-1.57403601,171,346,325,652,162.5,326,29,-1.014769467,31,1.906922862,10.6965571,4.45705462,1.750906214,-11.6448391,0.875453107,-5.822419549,12,0.425035829,13,-0.333387114,0.199653883,-0.730074274,5.49725806,-10.13210665,2.74862903,-5.066053327,3,1.309829917,8,-0.825783171,0.041228545,0.239733111,-3.746351846,-1.512732445,-1.873175923,-0.756366223,20,-0.126147913,18,0.010632082,5,4,0.8,5,7,0.714285714,4,0.936637128,4,4,1,7,9,0.777777778,28,0.96092284,4,4,8,7,8,15,3.5,4,7.5,22,0.581513907,8,-0.746857022,15,-0.200464423,2,10,12,4,16,20,2,8,10,19,-0.462589808,6,1.179323788,10,0.599117291,48,27,4,-0.583333145,-2.916663363,2.333330219,3.666669781,PHI,MIN,34,28,FALSE,0,2,3,1,2
2023,2023_03_PHI_TB,3,FALSE,TB,32,25,11,14,TRUE,84,59,25,3,1,1,1,1.809068067,2,2,0,2,0.666666667,8,0.596284794,472,176,1153,932,384.3333333,310.6666667,6,0.796612686,12,-0.368745551,201,41,557,145,185.6666667,48.33333333,2,2.148013127,1,-2.061105341,271,135,596,787,198.6666667,262.3333333,23,-0.438334702,26,0.802417054,7.134139042,-8.958666271,8.885045256,-20.60350537,2.961681752,-6.867835123,9,0.624059439,10,-0.512761257,0.13446944,-0.467754164,10.87603565,-18.08392744,3.625345216,-6.027975814,2,1.756997026,3,-1.437578212,0.046193723,-0.035958767,-1.990990391,-2.519577927,-0.663663464,-0.839859309,17,0.028394686,19,0.005322885,7,2,0.285714286,7,14,0.5,24,-0.687905409,2,1,0.5,8,11,0.727272727,26,1.024768726,1,4,5,8,12,20,2.666666667,4,6.666666667,17,0.086684069,5,-0.887986282,9,-0.559879663,2,5,7,6,21,27,2,7,9,21,-0.545291731,8,0.809427213,12,0.285486556,40,38,2,8.019360145,-5.667497216,13.68685736,0.313142639,TB,PHI,11,25,FALSE,0,2,1,1,3
2023,2023_04_WAS_PHI,4,TRUE,WAS,32,34,31,3,TRUE,118,90,28,4,1,1,1,2,0,0,0,2,0.5,10,0.463427557,417,365,1570,1297,392.5,324.25,5,1.076955257,16,-0.129215848,106,107,663,252,165.75,63,2,1.839789766,2,-1.75521983,311,258,907,1045,226.75,261.25,12,0.202715294,27,1.07526955,12.06773316,15.069134,20.95277842,-5.534371373,5.238194604,-1.383592843,6,0.886010563,18,0.126251678,0.053601212,0.262311479,12.37686959,-10.73920602,3.094217398,-2.684801504,1,1.651276502,13,-0.50438057,0.26417248,0.167922012,8.575908824,5.204834644,2.143977206,1.301208661,13,0.426441604,22,0.354169708,4,3,0.75,10,18,0.555555556,17,-0.197111206,5,3,0.6,11,16,0.6875,26,0.843302526,3,8,11,11,20,31,2.75,5,7.75,17,0.076077469,12,-0.550551966,17,-0.320179961,5,9,14,11,30,41,2.75,7.5,10.25,16,0.108893101,5,1.167783267,7,0.827514613,28,40,3,1.617715645,-7.652000186,9.269715831,-6.269715831,PHI,WAS,34,31,FALSE,0,2,1,2,4
2023,2023_05_PHI_LA,5,FALSE,LA,28,23,14,9,TRUE,141,104,37,5,1,1,1,2.078460969,1,0,-1,1,0.2,10,0.312993166,454,249,2024,1546,404.8,309.2,2,1.286144259,9,-0.633131757,159,54,822,306,164.4,61.2,2,1.761411687,1,-1.874695282,295,195,1202,1240,240.4,248,9,0.48993989,23,0.928589528,11.59511373,-0.147981513,32.54789215,-5.682352887,6.50957843,-1.136470577,4,1.132992568,17,0.103784454,0.097709916,0.170591393,16.1875563,-8.350926521,3.237511261,-1.670185304,1,1.815494758,15,-0.133085717,0.199600693,-0.061860025,16.36033585,2.668573635,3.272067169,0.533714727,7,0.657597547,17,0.19117061,7,2,0.285714286,12,25,0.48,22,-0.710202211,2,2,1,13,18,0.722222222,26,1.356436713,1,2,3,12,22,34,2.4,4.4,6.8,12,-0.250470072,6,-0.942124697,6,-0.739501852,4,8,12,15,38,53,3,7.6,10.6,6,0.588968139,3,1.380884079,4,1.184560266,39,39,2,2.564755481,6.84679904,-4.282043558,13.28204356,LA,PHI,14,23,FALSE,0,1,1,1,5
2023,2023_06_PHI_NYJ,6,FALSE,NYJ,30,14,20,-6,FALSE,155,124,31,5,0.833333333,0.833333333,1,1.453289661,4,0,-4,-3,-0.5,19,-0.565849917,348,246,2372,1792,395.3333333,298.6666667,2,1.313120849,9,-0.63580057,80,89,902,395,150.3333333,65.83333333,2,1.440015511,2,-1.670781299,268,157,1470,1397,245,232.8333333,9,0.7045771,19,0.38651932,-8.410722389,-11.0417598,24.13716976,-16.72411269,4.022861627,-2.787352115,5,0.942823106,15,0.025345682,0.116974181,-0.105217921,18.7609883,-10.56050286,3.126831383,-1.760083809,1,1.844482672,18,-0.006997483,-0.233705412,-0.226466243,5.376181466,-6.163609833,0.896030244,-1.027268306,12,0.333470621,14,0.033761838,3,2,0.666666667,14,28,0.5,21,-0.399047555,5,1,0.2,14,23,0.608695652,20,0.417687954,2,3,5,14,25,39,2.333333333,4.166666667,6.5,11,-0.301628226,5,-1.025821034,5,-0.790733852,5,8,13,20,46,66,3.333333333,7.666666667,11,6,0.849035387,2,1.361012451,4,1.259156344,22,47,2,0.838296515,-1.655267313,2.493563828,-8.493563828,NYJ,PHI,20,14,TRUE,1,-3,1,1,5
2023,2023_07_MIA_PHI,7,TRUE,MIA,26,31,17,14,TRUE,186,141,45,6,0.857142857,0.857142857,1,1.760985571,2,1,-1,-4,-0.571428571,20,-0.682242715,355,244,2727,2036,389.5714286,290.8571429,3,1.199518256,5,-0.9984248,99,45,1001,440,143,62.85714286,4,1.226425611,1,-1.855277749,256,199,1726,1596,246.5714286,228,8,0.627598134,14,0.146782593,2.207016423,-7.248403739,26.34418618,-23.97251643,3.763455169,-3.424645204,6,0.847275774,13,-0.156767675,0.001012997,-0.170890954,18.79543018,-12.61119431,2.685061455,-1.801599187,1,1.629906026,14,-0.129754384,0.063899251,-0.144380897,7.548756002,-11.36132212,1.078393715,-1.623046017,11,0.311150608,10,-0.126617028,6,4,0.666666667,18,34,0.529411765,19,-0.510436677,2,1,0.5,15,25,0.6,13,0.24812983,3,5,8,17,30,47,2.428571429,4.285714286,6.714285714,15,-0.097035075,7,-0.781312358,8,-0.549606087,4,5,9,24,51,75,3.428571429,7.285714286,10.71428571,5,1.003803262,4,1.160953743,4,1.193597447,34,34,5,3.906097073,2.121760151,1.784336923,12.21566308,PHI,MIA,31,17,FALSE,1,-4,2,3,6
2023,2023_08_PHI_WAS,8,FALSE,WAS,32,38,31,7,TRUE,224,172,52,7,0.875,0.875,1,1.942015094,2,1,-1,-5,-0.625,28,-1.045928157,374,472,3101,2508,387.625,313.5,3,1.310731903,8,-0.574061935,59,84,1060,524,132.5,65.5,7,0.994506488,1,-2.079778601,315,388,2041,1984,255.125,248,7,0.96732861,26,0.859029927,9.748567397,4.741378351,36.09275358,-19.23113808,4.511594198,-2.403892259,4,1.186434227,18,0.087397868,-0.630125051,0.072422169,4.932679061,-11.4524396,0.616584883,-1.43155495,4,1.148200641,20,0.142687255,0.590282963,0.067596673,31.16007452,-7.778698473,3.895009315,-0.972337309,6,0.95732533,16,0.029644221,7,5,0.714285714,23,41,0.56097561,18,-0.059716011,4,4,1,19,29,0.655172414,27,0.824943156,2,4,6,19,34,53,2.375,4.25,6.625,14,-0.2813397,4,-1.032284077,7,-0.812856394,1,6,7,25,57,82,3.125,7.125,10.25,8,0.772086319,7,1.125064749,6,1.094647952,22,40,5,3.468096319,-10.18144491,13.64954123,-6.649541225,WAS,PHI,31,38,FALSE,1,-5,1,4,7
